date,campaign_name,adset_name,creative,creative_type,objective,city,spend,impressions,reach,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,1357.94,6843,4848,108,108,10,4,2,3298
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,909.64,4626,3339,56,56,7,5,3,4596
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,603.53,3176,1874,40,40,4,1,1,1299
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,470.39,2286,1328,33,33,2,1,1,1999
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,1078.49,5572,3281,66,66,10,7,3,3897
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,844.41,4375,3093,38,38,7,2,2,1598
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,884.18,3936,2550,46,46,7,3,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,592.28,2892,1749,32,32,6,1,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,392.97,1945,1093,28,28,3,1,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,306.27,1478,1060,22,22,3,3,2,3298
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,1069.6,5038,3653,59,59,6,2,1,799
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,812.31,3206,2335,42,42,5,3,2,7298
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,984.47,5677,3113,60,60,6,3,2,1598
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,619.31,3452,2359,37,37,2,1,1,499
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,471.63,2356,1557,23,23,4,3,3,5097
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,317.98,1608,1067,25,25,4,2,1,1999
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,1886.86,8917,5134,113,113,13,7,2,3298
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1432.97,6564,4410,85,85,12,6,3,5497
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1736.68,8662,6232,94,94,10,5,1,799
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,1092.52,5071,3378,56,56,9,4,3,4297
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,831.99,4361,2557,55,55,5,1,0,0
2026-08-11,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,560.94,3140,2291,31,31,4,1,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,1560.41,6705,4265,67,67,2,1,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,1466.57,6763,3668,86,86,14,6,3,12997
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,1231.73,5636,3203,96,96,5,1,1,2999
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,795.22,3741,2450,52,52,6,5,5,8795
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,564.18,2924,2040,41,41,3,1,1,1999
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,533.14,2743,1782,24,24,3,1,1,499
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,1563.02,9155,5293,144,144,24,15,11,18489
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,1469.03,7742,5289,112,112,14,7,3,2597
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,1233.79,6947,4368,113,113,12,5,1,2999
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,796.55,3680,2191,39,39,3,1,1,1999
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,565.13,2660,1765,39,39,7,5,3,2897
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,534.04,2753,1656,40,40,6,2,2,3298
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,1017.71,4999,2806,50,50,5,1,1,1299
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,956.51,4559,2673,57,57,6,6,1,799
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,803.34,4060,2702,52,52,9,3,2,4298
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,518.65,2589,1841,28,28,5,2,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,367.96,1865,1063,24,24,6,4,4,3696
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,347.72,1767,1093,26,26,5,1,1,799
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,1177.95,5080,3534,51,51,4,1,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,987.78,4313,2826,46,46,8,1,1,1299
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,805.01,3994,2309,58,58,5,2,2,1798
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,535.07,2446,1531,29,29,1,0,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,325.85,1758,965,21,21,5,4,2,2098
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,353.18,1799,1284,20,20,2,0,0,0
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,2077.99,10491,6914,156,156,17,11,8,13991
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1742.53,7843,4796,78,78,12,7,3,4196
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1420.1,7750,5018,101,101,10,4,3,5796
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,943.91,4900,3492,60,60,4,2,1,6499
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,574.82,2591,1442,26,26,3,2,1,2999
2026-08-12,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,623.04,3110,1804,30,30,5,2,1,799
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,1757.04,7743,5282,85,85,10,6,1,1299
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,1283.9,6304,4204,87,87,12,7,3,1797
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,1517.11,7122,4522,109,109,19,11,6,10693
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,946.67,4300,3182,77,77,12,6,4,7796
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,661.45,2968,1995,45,45,0,0,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,531.38,2707,1630,28,28,4,2,1,499
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,1759.98,8167,5291,123,123,14,7,3,5596
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,1286.06,5743,4003,64,64,7,5,4,8296
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,1519.66,7674,5331,106,106,13,10,4,3995
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,948.26,5046,3136,65,65,11,6,5,9795
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,662.56,3122,2241,45,45,10,4,3,4597
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,532.27,2771,1608,48,48,5,4,1,799
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,1145.95,5129,3641,62,62,5,2,1,499
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,837.37,4131,2542,62,62,5,2,1,799
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,989.47,4799,3209,39,39,7,3,2,7298
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,617.43,2913,1932,18,18,2,0,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,431.4,2288,1582,32,32,5,3,2,2798
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,346.57,1805,1068,21,21,3,2,2,2798
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,1238.54,6153,3844,53,53,8,4,3,5896
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,1101.38,5471,3884,58,58,12,10,1,1299
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,770.69,3677,2376,45,45,0,0,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,644.55,3400,2336,33,33,3,1,1,799
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,378.62,1685,1202,20,20,3,2,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,422.73,1990,1195,23,23,2,1,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Mumbai,2184.88,11403,6573,137,137,13,9,3,6297
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Delhi NCR,1942.92,8987,6379,105,105,4,1,0,0
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Bengaluru,1359.56,6676,4243,77,77,10,4,2,1598
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Hyderabad,1137.04,6098,4273,69,69,11,6,3,2097
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Pune,667.91,3581,2534,52,52,9,3,2,2598
2026-08-13,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_058_static_sunrise,static,conversion,Chennai,745.73,3438,2080,42,42,4,4,2,3298
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,2088.31,9369,5839,125,125,12,7,5,4395
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,1797.51,7938,4374,83,83,12,4,2,1598
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,1510.38,7287,4477,105,105,16,13,7,10693
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,1213.31,5577,3901,78,78,15,8,6,5494
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,848.78,4815,3343,72,72,11,6,2,1797
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,667.95,3248,2400,36,36,4,2,1,499
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,2091.81,10718,7780,148,148,24,11,6,12394
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,1800.52,10283,6747,118,118,8,2,0,0
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,1512.91,7935,5459,80,80,9,4,2,2098
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,1215.35,5642,3666,73,73,8,1,0,0
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,850.2,4522,3074,72,72,10,7,1,6499
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,669.07,3658,2256,47,47,11,8,4,6695
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,1362.01,6850,3935,58,58,7,3,1,799
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,1172.35,5687,4190,67,67,7,3,3,9797
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,985.08,4848,3111,72,72,11,6,5,11095
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,791.33,3900,2508,62,62,8,1,0,0
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,553.58,3051,2139,39,39,2,2,1,499
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Chennai,435.64,2190,1509,29,29,4,1,1,799
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Mumbai,3483.14,15848,9151,143,143,21,11,5,8395
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Delhi NCR,3598.93,16558,9538,158,158,23,11,4,7096
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Bengaluru,2780.4,15132,9747,188,188,23,7,1,2999
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Hyderabad,2273.02,11082,7247,133,133,17,9,1,1999
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Pune,1762.55,8354,5202,102,102,16,9,7,14492
2026-08-14,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_rt_cart_7d,crt_057_static_teamrun,static,conversion,Chennai,1383.1,6431,4418,67,67,9,4,1,799
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Mumbai,2267.38,10116,5863,127,127,13,4,2,3998
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Delhi NCR,2106.46,7856,5274,116,116,14,9,6,5794
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Bengaluru,1894.54,8443,5118,128,128,15,4,2,3798
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Hyderabad,1382.66,6913,4308,79,79,11,9,2,3298
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Pune,1078.07,4716,2938,75,75,13,7,3,4097
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_054_video_pricedrop,video,conversion,Chennai,784.07,4108,2442,59,59,11,6,3,9096
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Mumbai,2271.19,10902,8026,109,109,17,8,4,8096
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Delhi NCR,2109.99,10961,7554,138,138,18,11,6,12193
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Bengaluru,1897.71,7768,5075,97,97,15,3,2,4298
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Hyderabad,1384.98,6451,4548,106,106,17,7,4,8096
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Pune,1079.88,5082,3216,80,80,14,5,3,5396
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_055_video_countdown,video,conversion,Chennai,785.38,3716,2730,53,53,7,2,0,0
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Mumbai,1478.8,7410,4569,114,114,12,9,7,10093
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Delhi NCR,1373.85,5987,4313,62,62,13,5,4,4196
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Bengaluru,1235.63,5705,4127,84,84,12,8,5,6594
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Hyderabad,901.78,4357,3108,59,59,8,4,1,499
2026-08-15,vrs26_meta_conv_lastcall_natl,vrs26_meta_conv_lastcall_natl__as_lal_purchasers_2pct,crt_056_carousel_countdown,carousel,conversion,Pune,703.12,3505,2465,39,39,9,3,1,1299
