date,campaign_name,campaign_type,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-08-15,vrs26_gads_pmax_blr,pmax,Hyderabad,292.03,911,19,19,5,4,3,5097
2026-08-15,vrs26_gads_pmax_blr,pmax,Pune,191.26,475,9,9,2,0,0,0
2026-08-15,vrs26_gads_pmax_blr,pmax,Chennai,151.24,409,12,12,2,0,0,0
2026-08-15,vrs26_gads_display_remarketing_natl,display,Mumbai,2231.99,6692,168,168,22,6,4,4896
2026-08-15,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1955.34,6350,125,125,16,7,2,2798
2026-08-15,vrs26_gads_display_remarketing_natl,display,Bengaluru,2147.13,6652,99,99,10,6,2,2897
2026-08-15,vrs26_gads_display_remarketing_natl,display,Hyderabad,1342.16,3769,73,73,7,3,2,4298
2026-08-15,vrs26_gads_display_remarketing_natl,display,Pune,902.97,2414,59,59,8,6,3,4597
2026-08-15,vrs26_gads_display_remarketing_natl,display,Chennai,681.03,2058,23,23,3,1,1,1299
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Mumbai,2741.83,8083,175,175,17,7,1,1299
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,2834.43,7509,231,231,22,14,7,10393
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1983.55,5585,114,114,10,6,5,18595
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Hyderabad,1673.87,4635,99,99,9,3,0,0
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Pune,1028.37,3350,60,60,4,2,1,799
2026-08-15,vrs26_gads_yt_instream_natl,youtube,Chennai,1056.48,3045,80,80,8,5,3,3096
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Mumbai,1747.36,4664,96,96,8,3,2,3798
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,1634.2,4456,94,94,12,6,5,10195
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,1539.07,3899,77,77,9,4,2,8998
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,954.41,2395,46,46,6,3,1,1999
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Pune,772.47,2373,39,39,5,4,4,5896
2026-08-15,vrs26_gads_yt_shorts_natl,youtube,Chennai,555.18,1575,33,33,3,2,1,1999
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Mumbai,1670.93,4880,117,117,19,12,4,6596
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,1511.9,4359,88,88,9,6,3,4097
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,1063.23,3141,73,73,9,3,1,1299
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,869.03,3065,56,56,8,3,3,5797
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Pune,604.53,1948,39,39,3,1,0,0
2026-08-15,vrs26_gads_search_competitor_natl,search_generic,Chennai,454.13,1308,36,36,3,2,0,0
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Mumbai,1867.52,5776,110,110,12,4,3,4797
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,1443.63,3821,68,68,6,4,2,8498
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,1357.56,3720,114,114,18,11,8,11292
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,1018.5,2592,55,55,9,5,3,5396
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Pune,692.48,1947,40,40,2,2,1,1999
2026-08-15,vrs26_gads_discovery_feed_natl,discovery,Chennai,565.76,1891,62,62,6,1,1,1999
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Mumbai,382.2,1131,25,25,5,1,0,0
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,288.49,930,26,26,7,4,1,499
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,220.62,595,17,17,3,2,1,499
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,3773.92,10708,241,241,37,19,8,13192
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Pune,118.61,386,8,8,2,0,0,0
2026-08-15,vrs26_gads_search_corp_hyd,search_generic,Chennai,103.71,305,7,7,0,0,0,0
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Mumbai,3378.79,8996,171,171,66,43,22,44978
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,3929.79,10312,172,172,62,42,29,54369
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Bengaluru,3349.9,8083,146,146,53,36,14,28384
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Hyderabad,2192.91,5654,149,149,49,28,24,33873
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Pune,1434.28,3729,76,76,19,12,7,8793
2026-08-16,vrs26_gads_search_brand_natl,search_brand,Chennai,1303.7,4276,93,93,24,17,16,27783
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,5796.85,15597,360,360,70,43,20,37478
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,4675.25,11191,247,247,49,25,18,40982
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,4356.55,12283,315,315,51,29,14,24785
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,3894.59,10911,194,194,41,19,17,34781
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,2035.45,5424,106,106,19,10,8,30191
2026-08-16,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,2025.77,5753,120,120,22,12,5,4394
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,3809.15,11137,275,275,38,15,4,5096
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,3027.4,9850,247,247,60,34,18,27482
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,2613.3,7225,133,133,21,10,5,7595
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,2314.62,6733,108,108,14,7,3,8297
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Pune,1456.53,4173,80,80,17,12,8,13092
2026-08-16,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,1169.19,2743,56,56,11,8,6,7394
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Mumbai,5458.26,16010,387,387,77,39,31,56367
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,4564.53,13547,312,312,56,31,15,27785
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Bengaluru,4692.07,11101,268,268,40,27,16,31182
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Hyderabad,2980.8,8668,203,203,36,18,8,13792
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Pune,2518.69,7567,122,122,18,12,9,13691
2026-08-16,vrs26_gads_pmax_all_natl,pmax,Chennai,1670.72,4532,82,82,11,7,5,14095
2026-08-16,vrs26_gads_pmax_mum,pmax,Mumbai,9632.59,23535,406,406,66,40,27,32873
2026-08-16,vrs26_gads_pmax_mum,pmax,Delhi NCR,642.16,1603,29,29,7,6,5,8894
2026-08-16,vrs26_gads_pmax_mum,pmax,Bengaluru,603.32,1646,40,40,10,2,0,0
2026-08-16,vrs26_gads_pmax_mum,pmax,Hyderabad,324.67,841,24,24,5,4,2,6797
2026-08-16,vrs26_gads_pmax_mum,pmax,Pune,257.69,611,9,9,4,2,2,1298
2026-08-16,vrs26_gads_pmax_mum,pmax,Chennai,231.58,653,16,16,3,1,1,1299
2026-08-16,vrs26_gads_pmax_blr,pmax,Mumbai,471.48,1264,35,35,9,5,4,4396
2026-08-16,vrs26_gads_pmax_blr,pmax,Delhi NCR,511.6,1310,24,24,4,1,0,0
2026-08-16,vrs26_gads_pmax_blr,pmax,Bengaluru,8464.72,27087,662,662,118,62,32,71165
2026-08-16,vrs26_gads_pmax_blr,pmax,Hyderabad,316.49,989,14,14,1,0,0,0
2026-08-16,vrs26_gads_pmax_blr,pmax,Pune,236.17,638,7,7,1,1,1,1999
2026-08-16,vrs26_gads_pmax_blr,pmax,Chennai,192.6,535,5,5,1,1,1,2999
2026-08-16,vrs26_gads_display_remarketing_natl,display,Mumbai,2382.38,7447,172,172,20,8,5,11095
2026-08-16,vrs26_gads_display_remarketing_natl,display,Delhi NCR,2519.33,7188,160,160,18,10,6,11194
2026-08-16,vrs26_gads_display_remarketing_natl,display,Bengaluru,2168.04,6774,135,135,10,5,1,499
2026-08-16,vrs26_gads_display_remarketing_natl,display,Hyderabad,1644.87,3866,85,85,7,5,4,6596
2026-08-16,vrs26_gads_display_remarketing_natl,display,Pune,1080.73,2807,64,64,7,3,2,2798
2026-08-16,vrs26_gads_display_remarketing_natl,display,Chennai,997.29,3095,71,71,11,5,2,4798
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Mumbai,3322.79,8970,223,223,20,13,8,13592
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,2978.74,8673,138,138,20,6,6,5494
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Bengaluru,2474.59,7185,156,156,13,8,5,9095
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Hyderabad,1913.06,4969,108,108,11,5,1,1299
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Pune,1263.96,3940,80,80,7,4,3,4597
2026-08-16,vrs26_gads_yt_instream_natl,youtube,Chennai,1237.87,3581,79,79,7,2,0,0
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Mumbai,1978.34,5911,156,156,14,9,5,6395
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,1829.04,5617,102,102,10,5,3,2097
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,1889.68,4525,112,112,11,5,1,799
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,1106.09,3108,97,97,8,2,0,0
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Pune,863.28,2213,41,41,7,5,3,4097
2026-08-16,vrs26_gads_yt_shorts_natl,youtube,Chennai,727.84,1931,47,47,3,3,2,3798
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Mumbai,1815.57,5237,86,86,6,2,0,0
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,1739.48,5145,113,113,20,12,7,10891
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,1400.59,3717,65,65,10,8,5,8693
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,1036.57,3111,69,69,6,3,0,0
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Pune,625.2,1727,26,26,4,2,2,7298
2026-08-16,vrs26_gads_search_competitor_natl,search_generic,Chennai,577.68,1620,36,36,4,1,1,1999
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Mumbai,2410.51,6174,100,100,14,8,4,13496
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,1972.9,5771,116,116,11,4,2,7298
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,1378.84,3725,60,60,4,2,2,6596
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,1042.85,3058,71,71,6,3,1,1999
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Pune,716.74,1825,37,37,3,3,3,2597
2026-08-16,vrs26_gads_discovery_feed_natl,discovery,Chennai,572.63,1665,36,36,3,3,1,1299
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Mumbai,425.62,1207,32,32,4,2,2,2798
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,365.55,978,21,21,0,0,0,0
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,253.75,694,20,20,5,4,3,2097
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,4438.76,11636,236,236,42,24,14,34084
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Pune,122.09,319,6,6,0,0,0,0
2026-08-16,vrs26_gads_search_corp_hyd,search_generic,Chennai,90.33,242,3,3,0,0,0,0
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Mumbai,2623.9,8926,209,209,70,40,26,59271
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,2194.75,7414,206,206,56,36,26,43972
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Bengaluru,1898.24,4934,136,136,50,28,20,35879
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Hyderabad,1586.33,4694,93,93,34,20,12,14187
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Pune,1038.36,4161,96,96,24,16,8,16091
2026-08-17,vrs26_gads_search_brand_natl,search_brand,Chennai,759.99,2061,54,54,22,16,12,14987
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,4152.7,13447,327,327,51,21,12,27888
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,3221.42,10539,235,235,27,15,6,7994
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,2751.83,9075,187,187,42,20,9,24990
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1932.68,6633,136,136,24,11,8,16091
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,1539.56,4803,113,113,19,10,10,13990
2026-08-17,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,1165.64,3989,91,91,11,6,1,1299
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,2607.68,8012,177,177,37,19,8,22392
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1716.88,5339,84,84,11,4,4,7096
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,2026.96,6435,128,128,27,15,7,13193
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,1341.98,4254,128,128,19,11,5,5895
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Pune,989.31,3469,66,66,12,7,4,12496
2026-08-17,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,641.71,2219,58,58,11,4,3,4097
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Mumbai,3516.63,10550,229,229,45,22,15,26385
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,2769.81,9592,169,169,30,15,6,10194
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Bengaluru,2879,10619,261,261,33,21,9,12391
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Hyderabad,2227.77,7820,138,138,17,12,9,22191
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Pune,1765.42,5220,113,113,20,11,9,10791
2026-08-17,vrs26_gads_pmax_all_natl,pmax,Chennai,1022.42,3303,58,58,16,8,6,9594
2026-08-17,vrs26_gads_pmax_mum,pmax,Mumbai,6248.98,21832,471,471,82,37,28,43771
2026-08-17,vrs26_gads_pmax_mum,pmax,Delhi NCR,394.93,1431,23,23,5,4,3,5997
2026-08-17,vrs26_gads_pmax_mum,pmax,Bengaluru,393.05,1109,21,21,4,2,1,1299
2026-08-17,vrs26_gads_pmax_mum,pmax,Hyderabad,246.28,832,15,15,2,1,1,799
2026-08-17,vrs26_gads_pmax_mum,pmax,Pune,174.56,500,9,9,1,1,1,2598
2026-08-17,vrs26_gads_pmax_mum,pmax,Chennai,118.37,414,10,10,1,0,0,0
2026-08-17,vrs26_gads_pmax_blr,pmax,Mumbai,425.87,1508,33,33,8,3,1,1299
2026-08-17,vrs26_gads_pmax_blr,pmax,Delhi NCR,287.78,963,22,22,2,2,1,1299
2026-08-17,vrs26_gads_pmax_blr,pmax,Bengaluru,5399.48,16840,443,443,89,51,33,72266
2026-08-17,vrs26_gads_pmax_blr,pmax,Hyderabad,225.48,712,16,16,5,1,1,799
2026-08-17,vrs26_gads_pmax_blr,pmax,Pune,148.75,438,9,9,1,1,1,799
2026-08-17,vrs26_gads_pmax_blr,pmax,Chennai,117.5,371,10,10,1,1,1,1999
2026-08-17,vrs26_gads_display_remarketing_natl,display,Mumbai,2024.23,6064,132,132,16,11,6,14493
2026-08-17,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1413.56,4171,89,89,9,6,3,5997
2026-08-17,vrs26_gads_display_remarketing_natl,display,Bengaluru,1414.96,4495,88,88,10,5,3,6297
2026-08-17,vrs26_gads_display_remarketing_natl,display,Hyderabad,1027.48,3522,62,62,4,2,1,2999
2026-08-17,vrs26_gads_display_remarketing_natl,display,Pune,623.17,1982,37,37,5,3,2,4298
2026-08-17,vrs26_gads_display_remarketing_natl,display,Chennai,489.99,1412,28,28,3,3,1,1299
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Mumbai,2370.37,7436,143,143,12,5,4,6396
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1755.58,4987,97,97,9,4,3,4097
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1799.5,5677,142,142,14,6,5,13194
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Hyderabad,1267.27,4292,70,70,7,4,2,3298
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Pune,747.03,2138,43,43,3,2,0,0
2026-08-17,vrs26_gads_yt_instream_natl,youtube,Chennai,607.73,1998,42,42,6,3,1,799
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Mumbai,1111.44,2533,42,42,2,1,0,0
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,1182.51,4192,103,103,13,7,1,2999
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,1137.41,3643,66,66,5,2,1,1999
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,888.2,2791,80,80,6,5,4,4196
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Pune,655.07,2133,44,44,4,1,0,0
2026-08-17,vrs26_gads_yt_shorts_natl,youtube,Chennai,464.68,1581,42,42,6,2,1,2499
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Mumbai,1264.19,4349,86,86,12,7,4,6396
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,972.76,3170,56,56,1,0,0,0
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,985.9,3113,55,55,10,5,5,9394
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,674.51,1987,34,34,7,3,2,2798
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Pune,436.09,1480,36,36,4,1,1,799
2026-08-17,vrs26_gads_search_competitor_natl,search_generic,Chennai,328.81,1084,35,35,4,3,0,0
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Mumbai,1212.56,3536,62,62,9,5,3,3397
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,1188.95,4032,79,79,11,3,2,2098
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,1257.57,3830,105,105,14,10,6,7694
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,640.79,1981,47,47,6,5,2,8297
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Pune,574.55,2006,34,34,6,4,3,3097
2026-08-17,vrs26_gads_discovery_feed_natl,discovery,Chennai,370.62,1085,20,20,2,1,1,799
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Mumbai,230.68,763,11,11,3,2,2,1598
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Delhi NCR,165.24,617,23,23,0,0,0,0
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Bengaluru,157.54,529,15,15,5,3,2,2798
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Hyderabad,2991.5,10540,224,224,43,27,17,29783
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Pune,71.94,217,6,6,1,0,0,0
2026-08-17,vrs26_gads_search_corp_hyd,search_generic,Chennai,74.06,253,3,3,0,0,0,0
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Mumbai,2451.26,7991,153,153,44,32,16,39780
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1793.35,6070,150,150,49,34,25,48072
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Bengaluru,1792.84,6666,136,136,48,34,26,45870
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Hyderabad,1318.81,5145,92,92,33,26,11,21188
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Pune,980.36,3268,76,76,19,13,13,25385
2026-08-18,vrs26_gads_search_brand_natl,search_brand,Chennai,724.05,2388,46,46,8,5,1,499
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,3366.57,11565,215,215,52,28,17,26782
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,2775.87,7490,171,171,39,20,13,32785
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,2451.72,7486,179,179,32,19,16,19083
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1961.56,5629,128,128,17,12,7,7193
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,1463.63,4845,77,77,23,12,6,7694
2026-08-18,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,1223.17,4598,93,93,19,16,10,17189
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,2121.04,6889,170,170,29,15,10,14889
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1981.64,6234,134,134,23,7,4,5796
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,1706.02,5471,112,112,21,10,7,17692
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,1085.89,3582,84,84,13,6,3,6496
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Pune,816.3,2792,56,56,7,4,1,6499
2026-08-18,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,652.81,1822,20,20,5,2,2,3298
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Mumbai,3640.86,13563,345,345,58,32,27,41672
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,2769.57,8120,185,185,33,19,13,15487
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Bengaluru,2677.44,9593,197,197,22,9,9,15891
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1692.83,5837,93,93,14,10,5,8595
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Pune,1075.95,3185,67,67,16,10,7,13093
2026-08-18,vrs26_gads_pmax_all_natl,pmax,Chennai,863.14,3295,51,51,12,9,5,7595
2026-08-18,vrs26_gads_pmax_mum,pmax,Mumbai,5377.2,18165,382,382,63,35,14,28385
2026-08-18,vrs26_gads_pmax_mum,pmax,Delhi NCR,414.88,1392,38,38,5,3,1,2499
2026-08-18,vrs26_gads_pmax_mum,pmax,Bengaluru,416.86,1285,16,16,4,1,1,799
2026-08-18,vrs26_gads_pmax_mum,pmax,Hyderabad,239.79,815,18,18,5,3,3,7997
2026-08-18,vrs26_gads_pmax_mum,pmax,Pune,190.68,590,7,7,0,0,0,0
2026-08-18,vrs26_gads_pmax_mum,pmax,Chennai,156.1,534,10,10,0,0,0,0
2026-08-18,vrs26_gads_pmax_blr,pmax,Mumbai,351.8,1130,26,26,6,4,1,499
2026-08-18,vrs26_gads_pmax_blr,pmax,Delhi NCR,310.3,1018,18,18,4,2,1,1999
2026-08-18,vrs26_gads_pmax_blr,pmax,Bengaluru,4829.64,16401,296,296,47,31,14,29684
2026-08-18,vrs26_gads_pmax_blr,pmax,Hyderabad,172.7,567,18,18,3,3,1,799
2026-08-18,vrs26_gads_pmax_blr,pmax,Pune,138.93,422,11,11,0,0,0,0
2026-08-18,vrs26_gads_pmax_blr,pmax,Chennai,120.92,398,11,11,2,0,0,0
2026-08-18,vrs26_gads_display_remarketing_natl,display,Mumbai,1559.46,4688,98,98,9,7,3,2897
2026-08-18,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1402.05,4980,93,93,7,2,1,1299
2026-08-18,vrs26_gads_display_remarketing_natl,display,Bengaluru,1256.1,4544,87,87,12,6,2,4298
2026-08-18,vrs26_gads_display_remarketing_natl,display,Hyderabad,994.26,3851,91,91,6,3,1,4998
2026-08-18,vrs26_gads_display_remarketing_natl,display,Pune,589.01,2184,34,34,5,2,1,499
2026-08-18,vrs26_gads_display_remarketing_natl,display,Chennai,471.88,1708,39,39,7,5,1,799
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Mumbai,2195.13,7458,146,146,21,12,6,15294
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1707.06,6072,123,123,8,5,2,2798
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1337.65,5072,103,103,8,5,4,11596
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Hyderabad,1071.16,3419,60,60,5,2,1,499
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Pune,745.76,2497,53,53,0,0,0,0
2026-08-18,vrs26_gads_yt_instream_natl,youtube,Chennai,609.97,2168,48,48,8,6,3,5097
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Mumbai,1186.21,4380,94,94,11,2,2,6497
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Delhi NCR,1116.68,3723,76,76,11,4,3,13797
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Bengaluru,1078.09,3277,71,71,3,2,2,2798
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Hyderabad,705.74,2663,46,46,7,2,0,0
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Pune,445.97,1561,40,40,2,0,0,0
2026-08-18,vrs26_gads_yt_shorts_natl,youtube,Chennai,346.13,1203,20,20,3,1,0,0
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Mumbai,1060.5,4012,104,104,12,5,4,4396
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,984.23,3062,83,83,11,2,0,0
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,815.75,3009,49,49,7,3,0,0
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,561.06,1725,40,40,3,1,1,1299
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Pune,442.19,1380,33,33,4,0,0,0
2026-08-18,vrs26_gads_search_competitor_natl,search_generic,Chennai,318.11,1036,25,25,2,1,0,0
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Mumbai,1105.14,3360,63,63,6,2,0,0
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Delhi NCR,1086.81,4094,99,99,8,6,5,11795
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Bengaluru,987.04,3173,65,65,7,4,2,3998
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Hyderabad,622.83,2167,35,35,5,2,2,1598
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Pune,452.18,1533,34,34,6,4,3,4097
2026-08-18,vrs26_gads_discovery_feed_natl,discovery,Chennai,450.57,1395,29,29,5,2,1,799
