date,campaign_name,audience,objective,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,515.52,1146,6,6,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,359.55,786,4,4,1,1,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,352.78,919,6,6,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,243.03,470,1,1,0,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,207.83,429,6,6,1,0,0,0
2026-07-11,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,144.35,277,2,2,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Mumbai,967.68,2282,14,14,1,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Delhi NCR,725.62,1446,9,9,1,1,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Bengaluru,752.84,1541,11,11,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Hyderabad,508.94,1144,3,3,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Pune,356.77,746,4,4,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,hr_decision_makers,leadgen,Chennai,282.1,572,8,8,1,1,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,1046.44,1845,9,9,1,1,1,6499
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,688.61,1551,11,11,2,1,1,799
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,664.99,1309,6,6,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,547.12,924,7,7,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,371.29,836,4,4,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,275.49,541,1,1,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,1000.83,2333,21,21,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,735.34,1466,13,13,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,722.62,1371,6,6,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,432.25,1002,9,9,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,385.46,780,7,7,0,0,0,0
2026-07-12,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,317.44,657,4,4,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Mumbai,1982.94,3756,24,24,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Delhi NCR,116.76,235,3,3,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Bengaluru,85.05,205,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Hyderabad,76.59,178,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Pune,49.66,108,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Chennai,47.52,111,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,1971.61,4128,25,25,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,108.77,217,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,121.38,242,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,62.33,129,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,54.5,106,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,39.93,76,1,1,1,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,1960.19,3386,19,19,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,139.47,301,4,4,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,88.47,187,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,80.12,189,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,51.12,103,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,39.16,75,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Mumbai,1929.26,3536,20,20,1,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Delhi NCR,111.02,236,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Bengaluru,127.89,251,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Hyderabad,89.71,210,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Pune,57.08,123,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Chennai,43.56,87,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,172.9,341,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,187.65,380,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,2112.49,4486,18,18,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,109.39,237,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,69.38,125,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,43.63,107,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Mumbai,169.02,343,3,3,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Delhi NCR,129.51,301,4,4,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Bengaluru,2166.31,3567,16,16,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Hyderabad,109.79,229,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Pune,69.38,159,1,1,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,fitness_enthusiasts,conversion,Chennai,51.45,121,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,175.41,398,0,0,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,148.83,308,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,2181.13,4777,22,22,2,2,2,2397
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,72.54,134,2,2,1,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,66.32,134,2,2,0,0,0,0
2026-07-12,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,51.22,108,0,0,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,607.66,1227,6,6,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,450.04,941,3,3,1,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,325.6,742,8,8,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,308.71,558,4,4,2,1,1,499
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,185.3,430,1,1,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,144.28,304,2,2,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,563.01,1082,3,3,1,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,497.89,1019,2,2,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,406.08,799,5,5,1,1,1,1299
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,244.66,506,1,1,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,178.91,303,2,2,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,131.04,269,3,3,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Mumbai,533.36,1027,5,5,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Delhi NCR,418.09,788,4,4,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Bengaluru,448.9,971,5,5,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Hyderabad,264.94,611,6,6,1,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Pune,209.88,402,1,1,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Chennai,146.41,299,1,1,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,551.42,1022,7,7,1,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,404.19,852,7,7,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,436.77,1107,8,8,3,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Hyderabad,266.45,512,1,1,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Pune,195.32,419,3,3,0,0,0,0
2026-07-12,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Chennai,167.44,324,1,1,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Mumbai,1095.34,1869,5,5,1,1,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Delhi NCR,927.35,2197,15,15,1,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Bengaluru,641.95,1357,8,8,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Hyderabad,598,1151,7,7,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Pune,357.02,552,6,6,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,corporate_wellness,leadgen,Chennai,241.96,490,0,0,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,951.54,1824,9,9,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,1025.22,2056,13,13,1,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,798.1,1463,8,8,1,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,477.68,868,5,5,1,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,338.02,747,2,2,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,271.07,564,2,2,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,1117.57,2376,19,19,1,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,747.37,1633,12,12,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,846.69,1704,11,11,2,1,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,510.77,1054,8,8,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,336.92,679,4,4,0,0,0,0
2026-07-13,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,302.31,522,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Mumbai,2676.25,4502,19,19,2,1,1,2999
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Delhi NCR,207.22,460,4,4,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Bengaluru,201.13,379,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Hyderabad,126.88,283,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Pune,96.58,189,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,hr_decision_makers,conversion,Chennai,70.86,115,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Mumbai,2721.05,5120,48,48,4,2,1,1299
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Delhi NCR,200.66,443,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Bengaluru,172.28,354,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Hyderabad,121.54,249,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Pune,98.35,175,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,running_clubs,conversion,Chennai,65.06,110,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Mumbai,2806.92,5402,41,41,3,2,2,4298
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Delhi NCR,156.23,352,3,3,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,146.46,347,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,104.95,206,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,89.86,179,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,74.5,163,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Mumbai,292.59,645,5,5,2,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Delhi NCR,214.37,440,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Bengaluru,3500.74,6659,32,32,2,2,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Hyderabad,167.3,304,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Pune,79.27,138,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,running_clubs,conversion,Chennai,90.06,183,0,0,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,280.32,606,5,5,1,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,246.82,437,2,2,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,3470.55,7160,35,35,3,2,2,3998
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,129.37,279,4,4,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,109.55,215,1,1,0,0,0,0
2026-07-13,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,107.73,197,1,1,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,562.64,1295,6,6,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,545.65,1097,5,5,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,431.06,928,2,2,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,283.25,626,7,7,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,195.96,374,4,4,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,153.61,302,1,1,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Mumbai,609.9,1377,11,11,1,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Delhi NCR,414.2,703,3,3,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Bengaluru,453.57,727,8,8,2,2,2,1798
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Hyderabad,327.19,710,2,2,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Pune,197.04,410,4,4,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,corporate_wellness,leadgen,Chennai,170.26,322,1,1,1,1,1,2499
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Mumbai,630.49,1173,10,10,1,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Delhi NCR,434.87,987,3,3,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Bengaluru,385.97,640,4,4,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Hyderabad,325.53,515,2,2,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Pune,221.38,472,2,2,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,running_clubs,leadgen,Chennai,173.92,326,1,1,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Mumbai,534.78,960,6,6,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Delhi NCR,453.59,864,4,4,1,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Bengaluru,404.48,812,8,8,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Hyderabad,356.16,687,3,3,0,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Pune,248.31,460,4,4,1,0,0,0
2026-07-13,vrs26_li_doc_ad_wellness_natl,senior_management,leadgen,Chennai,174.85,293,2,2,1,1,1,1299
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Mumbai,763.84,1663,10,10,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Delhi NCR,945.01,1611,12,12,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Bengaluru,671.54,1346,9,9,1,1,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Hyderabad,450.79,1002,4,4,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Pune,369.36,814,3,3,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,fitness_enthusiasts,leadgen,Chennai,263.12,543,4,4,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Mumbai,867.98,1888,17,17,3,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Delhi NCR,729.2,1326,4,4,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Bengaluru,743.88,1373,3,3,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Hyderabad,470.48,1007,7,7,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Pune,332.02,695,5,5,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,running_clubs,leadgen,Chennai,320.09,556,3,3,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Mumbai,973.52,1721,16,16,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Delhi NCR,757.99,1812,15,15,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Bengaluru,663.75,1336,9,9,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Hyderabad,439.66,846,6,6,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Pune,311.76,622,8,8,0,0,0,0
2026-07-14,vrs26_li_inmail_hr_leads_natl,senior_management,leadgen,Chennai,316.97,616,4,4,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Mumbai,2428.68,4407,27,27,2,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Delhi NCR,195.47,417,3,3,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Bengaluru,168.58,351,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Hyderabad,109.54,223,0,0,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Pune,66.62,133,3,3,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,corporate_wellness,conversion,Chennai,61.81,141,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Mumbai,2510.81,5062,28,28,1,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Delhi NCR,167.6,358,5,5,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Bengaluru,148,322,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Hyderabad,91.93,204,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Pune,45.87,89,0,0,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,fitness_enthusiasts,conversion,Chennai,66.48,136,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Mumbai,2570.81,5139,28,28,4,2,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Delhi NCR,138.96,269,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Bengaluru,101.61,167,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Hyderabad,96.47,187,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Pune,61.52,89,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_mum,senior_management,conversion,Chennai,61.33,127,0,0,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Mumbai,191.46,393,3,3,1,1,1,2499
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Delhi NCR,182.09,406,4,4,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Bengaluru,3276.08,6811,43,43,1,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Hyderabad,89.29,174,0,0,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Pune,91.76,202,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,corporate_wellness,conversion,Chennai,65.93,126,0,0,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Mumbai,241.81,461,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Delhi NCR,164.09,343,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Bengaluru,3239.8,6369,46,46,5,2,1,2499
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Hyderabad,125.06,270,2,2,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Pune,64.78,176,1,1,0,0,0,0
2026-07-14,vrs26_li_conv_teamreg_blr,senior_management,conversion,Chennai,61.07,122,0,0,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Mumbai,677.58,1361,6,6,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Delhi NCR,454.36,805,2,2,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Bengaluru,556.55,1160,9,9,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Hyderabad,440.15,798,5,5,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Pune,254.81,453,2,2,1,1,1,2499
2026-07-14,vrs26_li_doc_ad_wellness_natl,hr_decision_makers,leadgen,Chennai,214.29,451,3,3,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Mumbai,751.58,1468,10,10,3,2,2,3298
2026-07-14,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Delhi NCR,479,1000,7,7,1,1,1,499
2026-07-14,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Bengaluru,553.07,1099,4,4,0,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Hyderabad,369.56,764,5,5,1,0,0,0
2026-07-14,vrs26_li_doc_ad_wellness_natl,fitness_enthusiasts,leadgen,Pune,273.35,582,6,6,0,0,0,0
